posting_id	skill_id
1376072	2334
1376072	124
1376072	79
1376072	1811
1376072	52
1376072	340
1376072	11890
1376072	11891
1376072	1925
1376072	2801
1376072	358
1376072	11892
1376072	11893
1376072	11894
1376072	2307
1376072	62
1376072	8331
1376072	11895
1376072	11896
3647536	1
3647536	671
3647536	53
3647536	16
3647536	3
3647536	22
3647536	18
3647536	4713
3647536	485
3647536	502
3647536	66
3647536	571
3647536	21
3647536	11897
3647536	11898
3647536	11899
3647536	11900
3647536	11901
3647536	11902
3647536	63
3647536	64
3647536	161
3647536	65
3647536	8558
3647536	11904
3647536	11905
3647536	11906
3647536	11907
5635574	1234
5635574	10319
5635574	1233
5635574	10320
5635574	5951
5635574	215
5635574	453
5635574	11908
5635574	11909
3390299	11910
3390299	11911
3390299	11912
3390299	11614
3390299	11914
3390299	239
3390299	11915
3390299	1239
3390299	9458
3390299	11916
3390299	11917
3390299	11918
3390299	2633
3390299	11919
3390299	9247
3390299	11920
3390299	11921
3390299	11922
3390299	11923
3390299	4118
3390299	65
3390299	11924
3390299	62
3390299	548
3390299	11925
3390299	5923
3390299	11927
3390299	6455
3390299	1347
3390299	1205
3390299	181
3390299	165
3390299	11928
6332839	221
6332839	2075
6332839	1198
6332839	104
6332839	11929
6332839	2238
6332839	3204
6332839	3031
6332839	340
6332839	374
6332839	10193
6332839	47
6332839	7281
6332839	55
6332839	3004
6332839	49
6332839	4068
6332839	4939
6332839	237
6332839	11932
6332839	11933
6332839	11934
6332839	666
1423750	6
1423750	334
1423750	353
1423750	10
1423750	2338
1423750	2652
1423750	8
1423750	11935
1423750	1
1423750	1458
1423750	51
1423750	4
1423750	21
1423750	485
1423750	298
1423750	5
1423750	5082
1423750	7188
1423750	3
1423750	66
1423750	477
1423750	128
1423750	1987
1423750	10934
1423750	535
1423750	11936
1423750	274
1423750	54
1423750	937
1423750	11937
1423750	11938
4723388	416
4723388	11939
4723388	11940
4723388	11941
4723388	6851
4723388	6861
4723388	1307
4723388	672
4723388	129
4723388	3
4723388	11943
4723388	11944
4723388	11945
4723388	11946
9946816	6
9946816	54
9946816	298
9946816	1
9946816	3
9946816	66
9946816	4
9946816	2754
9946816	53
9946816	7236
9946816	11947
9946816	11948
9946816	7837
9946816	11949
9946816	11950
9946816	11951
9946816	1025
9946816	4257
9946816	2623
9946816	1283
9946816	169
9946816	74
9946816	11952
2426124	11953
2426124	5816
2426124	9049
2426124	1055
2426124	2377
2426124	11955
2426124	11956
2426124	11957
2426124	11958
2426124	921
2426124	11959
2426124	331
2426124	907
2426124	104
2426124	202
2426124	60
2426124	11960
2426124	770
2426124	11961
2426124	11962
2426124	5816
2426124	1088
2426124	214
2426124	1958
2426124	1069
2426124	11963
2426124	11964
2426124	2319
2426124	329
2426124	7371
2426124	1205
2426124	58
2426124	7899
2426124	239
2426124	12
2426124	445
2426124	13
2426124	3
2426124	5
2426124	28
2426124	2903
2426124	361
2426124	429
2426124	2365
2426124	11
2426124	334
2426124	52
2426124	66
2426124	109
2426124	11965
2426124	6600
2426124	5997
2426124	1132
2426124	11966
2426124	11967
2426124	11968
4527693	5521
4527693	5522
4527693	1926
4527693	2532
4527693	5522
4527693	2534
4527693	158
4527693	65
4527693	214
4527693	163
4527693	202
4527693	1108
4527693	2308
4527693	104
4527693	1104
4527693	11969
4527693	11970
4527693	10901
4527693	11971
4527693	11335
4527693	1110
4527693	2637
4527693	11973
4527693	5352
4527693	6640
4527693	11974
4527693	11975
4527693	1935
4527693	593
4527693	6688
4527693	11976
4527693	6691
4527693	11977
4527693	4374
4527693	317
4527693	3868
4527693	11978
4527693	6692
4527693	5529
4527693	5530
4527693	5531
4527693	11979
4527693	1343
4527693	2761
4527693	315
4527693	5532
4527693	11981
4527693	11982
4527693	11983
4527693	3281
4527693	6698
4527693	4802
4527693	3280
4527693	9756
4527693	11984
4527693	3278
4527693	11985
4527693	2627
4527693	11987
6116553	1891
6116553	1080
6116553	334
6116553	16
6116553	66
6116553	3
6116553	129
6116553	133
6116553	213
6116553	11988
6116553	11989
6116553	1092
6116553	1458
6116553	307
6116553	404
6116553	340
6116553	417
6116553	4956
6116553	198
6116553	414
6116553	1086
6116553	1087
8869417	8496
8869417	2365
8869417	11990
8869417	500
8869417	129
8869417	3
8869417	66
8869417	204
8869417	11991
8869417	401
8869417	361
8869417	11992
8869417	3255
8869417	11993
8869417	11994
8869417	78
8869417	852
8869417	6096
8869417	21
8869417	128
8869417	498
8869417	11995
8869417	11996
8040678	63
8040678	11997
8040678	228
8040678	10510
8040678	4481
8040678	66
8040678	3
8040678	129
8040678	1198
8040678	486
8040678	104
8040678	1552
8040678	445
8040678	65
8040678	3913
8040678	1065
8040678	1088
8373834	1
8373834	546
8373834	2
8373834	6
8373834	7
8373834	3
8373834	4
8373834	5
8373834	18
8373834	19
8373834	20
8373834	21
8373834	22
8373834	963
8373834	1556
8373834	1656
8373834	810
8373834	11
8373834	298
8373834	80
8373834	1362
8373834	10
8373834	17
8373834	14
8373834	15
8373834	9178
8373834	214
8373834	317
8373834	5549
8373834	1069
8373834	508
8373834	5073
8373834	59
8373834	11999
8373834	12000
8373834	5500
8373834	3913
8373834	1197
9489731	10425
9489731	922
9489731	63
9489731	5626
9489731	64
9489731	12002
9489731	9565
9489731	12004
9489731	165
9489731	487
9489731	12005
9489731	12006
9489731	12007
9489731	2270
9489731	2272
9489731	9894
9489731	12008
9489731	12009
9489731	9309
9489731	12010
9489731	12011
9489731	12012
9489731	12013
9489731	12014
9489731	12015
9481318	1654
9481318	6880
9481318	2885
9481318	1805
9481318	2886
9481318	2887
9481318	17
9481318	18
9481318	2889
9481318	2890
9481318	12016
9481318	749
9481318	2659
9481318	12017
9481318	3
9481318	505
9481318	430
9481318	2892
9481318	12018
9481318	12019
9481318	12020
9481318	161
9481318	60
9481318	12021
9481318	12022
9481318	12023
9481318	12024
9481318	12025
9481318	4506
9481318	4507
9481318	8091
9481318	12027
9481318	2901
9481318	12028
7395964	1686
7395964	1022
7395964	8362
7395964	53
7395964	514
7395964	12029
7395964	2225
7395964	2652
7395964	12030
7395964	9088
7395964	5
7395964	3
7395964	66
7395964	298
7395964	1183
7395964	1250
7395964	62
7395964	1198
7395964	1
7395964	325
7395964	8363
2764406	1251
2764406	88
2764406	870
2764406	12031
2764406	158
2764406	105
2764406	1832
2764406	47
2764406	46
2764406	12032
2764406	8572
2764406	3154
2764406	12033
2764406	12034
2764406	12035
2764406	3838
2764406	12037
2764406	12038
2764406	672
2764406	66
2764406	1217
2764406	12039
2764406	4250
2764406	159
2764406	213
2764406	133
7621763	12040
7621763	66
7621763	3
7621763	1
7621763	671
7621763	16
7621763	1197
7621763	1667
7621763	65
7621763	548
7621763	601
7621763	12041
7621763	2400
7621763	2047
7621763	169
7621763	181
7621763	1073
7621763	12042
7621763	12043
7621763	12044
7621763	12045
7621763	12046
7621763	12047
7621763	954
7621763	607
7621763	604
7621763	12048
7621763	12049
3166712	457
3166712	12050
3166712	12051
3166712	12052
3166712	3069
3166712	111
3166712	8860
3166712	12054
3166712	6277
3166712	133
3166712	4773
3166712	1510
3166712	2548
3166712	12056
3166712	12057
3166712	110
3166712	79
3166712	21
3166712	498
3166712	6096
3166712	12058
3166712	128
3166712	1985
3166712	2
3166712	12059
3166712	66
3166712	3
3166712	500
3166712	1820
3166712	12060
3166712	11248
3166712	806
3166712	2936
3166712	6714
3166712	124
3166712	574
3166712	1464
3277189	12061
3277189	12062
3277189	63
3277189	347
3277189	981
3277189	12063
3277189	48
3277189	12064
3277189	12065
3277189	5
3277189	195
3277189	1
3277189	12066
3277189	574
3277189	12067
3277189	124
3277189	10392
3277189	3
3277189	1758
3277189	4277
3277189	1315
3277189	12068
3277189	66
3277189	12069
3277189	138
4570720	565
4570720	987
4570720	4860
4570720	692
4570720	221
4570720	598
4570720	61
4570720	195
4570720	158
4570720	12070
4570720	2242
4570720	12071
4570720	12072
4570720	12073
4570720	8506
7691392	308
7691392	340
7691392	4767
7691392	6156
7691392	1148
7691392	12074
7691392	5443
7691392	334
7691392	12075
7691392	232
7691392	12076
7691392	12077
7691392	12078
7691392	276
7691392	214
7691392	65
7691392	105
7691392	548
7691392	12079
7691392	12080
7691392	202
7691392	585
7691392	1343
7691392	12081
7691392	2271
7691392	2272
7691392	12082
7691392	666
4295586	3
4295586	298
4295586	6600
4295586	7192
4295586	1132
4295586	1123
4295586	6095
4295586	12083
4295586	12084
4295586	66
4295586	109
4295586	565
4295586	12
4295586	749
3067257	5267
3067257	340
3067257	334
3067257	1642
3067257	12085
3067257	12086
3067257	104
3067257	1025
3067257	12087
3067257	12088
3067257	169
3067257	7856
3067257	12089
3067257	12090
3067257	12091
3067257	9712
3067257	12092
3067257	12093
3067257	12094
8817735	12095
8817735	12096
8817735	232
8817735	12097
8817735	12098
8817735	993
8817735	445
8817735	195
8817735	12100
8817735	1820
8817735	3256
8817735	12101
8817735	12102
8817735	47
1878660	6056
1878660	5850
1878660	1891
1878660	6064
1878660	6065
1878660	6066
1878660	6067
1878660	6068
1878660	6069
1878660	12103
1878660	565
1878660	12104
1878660	195
1878660	6072
1878660	1057
1878660	6073
1878660	12105
1878660	12106
1878660	6057
1878660	12107
1878660	12108
1878660	1961
1878660	6058
1878660	5321
1878660	12109
1878660	12110
1878660	12111
1878660	1462
1878660	12112
1878660	4674
1878660	6074
1878660	6736
1878660	1146
6583103	753
6583103	53
6583103	3029
6583103	3960
6583103	49
6583103	1
6583103	576
6583103	6055
6583103	2238
6583103	3959
6583103	3961
6583103	4407
6583103	12114
6583103	66
6583103	755
6583103	756
6583103	3
6583103	129
6583103	757
6583103	758
6583103	759
6583103	565
6583103	770
6583103	161
6583103	104
6583103	65
6583103	163
9005596	13
9005596	5028
9005596	11103
9005596	5792
9005596	12115
9005596	47
9005596	6
9005596	458
9005596	51
9005596	3895
9005596	12116
9005596	480
9005596	504
9005596	479
9005596	828
9005596	824
9005596	2561
9005596	568
9005596	12117
9005596	12118
9005596	12119
9005596	12120
1822687	4
1822687	21
1822687	5
1822687	2110
1822687	1633
1822687	808
1822687	128
1822687	66
1822687	1132
1822687	5086
1822687	5087
1822687	12121
1822687	3127
1822687	361
1822687	12122
1822687	5084
1822687	2903
1822687	12123
9215356	416
9215356	1143
9215356	486
9215356	198
9215356	1
9215356	334
9215356	12124
9215356	3
9215356	66
9215356	1
9215356	325
9215356	576
9215356	1656
9215356	1556
9215356	12125
9215356	679
9215356	8117
9215356	5068
9215356	3648
9215356	480
9215356	111
9215356	12127
9215356	228
9215356	3896
9215356	721
5136676	6
5136676	565
5136676	48
5136676	5
5136676	3
5136676	569
5136676	109
5136676	110
5136676	111
5136676	1042
5136676	298
5136676	567
5136676	568
5136676	112
5136676	6034
5136676	51
5136676	1266
5136676	1267
5136676	485
5136676	113
5136676	542
5136676	215
5136676	4346
5136676	4347
5136676	9778
5136676	4349
6398679	63
6398679	221
6398679	49
6398679	335
6398679	52
6398679	62
6398679	3169
6398679	66
6398679	213
6398679	6861
6398679	905
6398679	4488
6398679	347
6398679	51
6398679	2623
6398679	274
6398679	65
6398679	64
6398679	161
6398679	46
6398679	604
6398679	1445
6398679	307
6398679	340
8460932	221
8460932	12128
8460932	63
8460932	1251
8460932	62
8460932	1069
8460932	1110
8460932	2588
8460932	1628
8460932	593
8460932	7507
8460932	12129
8460932	9318
8460932	12131
8460932	12132
8460932	65
8460932	315
8460932	2052
8460932	12133
8460932	1505
8460932	606
8460932	12134
8460932	1419
8460932	327
8460932	163
8460932	104
8460932	6864
8460932	12135
5027786	416
5027786	63
5027786	671
5027786	1
5027786	3
5027786	129
5027786	482
5027786	1534
5027786	18
5027786	22
5027786	19
5027786	66
5027786	109
5027786	133
5027786	213
5027786	16
5027786	10417
5027786	12136
5027786	198
5027786	1
5027786	486
5027786	12137
6172595	12138
6172595	12139
6172595	12140
6172595	12141
6172595	963
6172595	1198
6172595	11
6172595	601
6172595	181
6172595	12142
6172595	10195
6172595	12143
6172595	2345
6172595	12144
6172595	47
6172595	342
6172595	161
6172595	1668
6172595	12145
6172595	12146
5214396	486
5214396	2876
5214396	66
5214396	3
5214396	129
5214396	3602
5214396	12147
5214396	12148
5214396	12149
5214396	12150
5214396	12151
5214396	11004
5214396	7252
5214396	47
5214396	2585
5214396	1
5214396	245
5214396	8951
5214396	9194
5214396	222
5214396	12153
5214396	214
5214396	64
2680645	1
2680645	1471
2680645	7289
2680645	1542
2680645	325
2680645	1654
2680645	3
2680645	1534
2680645	482
2680645	1536
2680645	19
2680645	22
2680645	1535
2680645	1664
2680645	1537
2680645	3657
2680645	7255
2680645	2316
2680645	1543
2680645	2317
2680645	4257
2680645	64
2680645	2319
2680645	104
2680645	276
2680645	3656
2680645	339
2680645	2712
2680645	1665
2680645	12154
5926991	322
5926991	1
5926991	8
5926991	325
5926991	12155
5926991	12156
5926991	1092
5926991	3
5926991	361
5926991	808
5926991	66
5926991	128
5926991	21
5926991	799
5926991	1092
5926991	12157
5926991	2595
5926991	105
5926991	47
8959193	12158
8959193	349
8959193	16
8959193	12159
8959193	12160
8959193	2743
8959193	1223
8959193	1069
8959193	1
8959193	416
8959193	486
8959193	749
8959193	1952
8959193	12161
8959193	12162
8959193	12163
8959193	1467
8959193	12164
8959193	1468
8959193	12165
8959193	12166
8959193	12167
8959193	3
8959193	129
8959193	5
8959193	28
8959193	66
2696479	7722
2696479	15
2696479	1658
2696479	6077
2696479	1662
2696479	510
2696479	7725
2696479	1251
2696479	1659
2696479	2106
2696479	964
2696479	22
2696479	19
2696479	3
2696479	325
2696479	479
2696479	480
2696479	2262
2696479	1
2696479	576
9410761	12
9410761	1654
9410761	1
9410761	576
9410761	10
9410761	11
9410761	1069
9410761	228
9410761	963
9410761	416
9410761	1462
9410761	112
9410761	789
9410761	12168
9410761	3
9410761	129
9410761	4335
9410761	83
9410761	2232
9410761	6656
9410761	8653
9410761	12169
9410761	804
9410761	12170
9410761	2661
9410761	1889
9410761	749
9410761	1052
9410761	479
9410761	480
9410761	80
9410761	19
9410761	22
9410761	3937
9410761	2107
9410761	66
9410761	808
9410761	361
9410761	429
6950444	12171
6950444	12172
6950444	334
6950444	1080
6950444	3031
6950444	104
6950444	49
6950444	1891
6950444	340
6950444	12173
6950444	12174
6950444	12175
6950444	2736
6950444	12176
6950444	195
6950444	10382
6950444	12177
6950444	12178
6950444	12179
6950444	47
6950444	1308
6950444	487
6950444	6792
6950444	3702
6950444	165
6950444	46
6950444	66
6950444	12180
6950444	12181
6950444	12182
6950444	2738
1550430	12183
1550430	221
1550430	63
1550430	1070
1550430	57
1550430	56
1550430	783
1550430	212
1550430	159
1550430	708
1550430	65
1550430	64
1550430	954
1550430	12184
1550430	1668
1550430	276
1550430	202
1550430	586
1550430	3808
1550430	215
1550430	12185
1550430	46
1550430	2461
1550430	212
1550430	7379
1550430	1205
1550430	1194
1550430	12186
4877492	13
4877492	225
4877492	5909
4877492	12187
4877492	11287
4877492	1
4877492	576
4877492	12188
4877492	791
4877492	963
4877492	5915
4877492	1547
4877492	5913
4877492	5912
4877492	198
4877492	12189
4877492	228
4877492	63
3522072	128
3522072	21
3522072	4
3522072	499
3522072	7550
3522072	109
3522072	298
3522072	567
3522072	568
3522072	1256
3522072	571
3522072	572
3522072	498
3522072	573
3522072	574
3522072	1257
3522072	500
3522072	110
3522072	111
3522072	120
3522072	565
3522072	3
3522072	66
3522072	5
3522072	51
3522072	6
3522072	1607
3522072	1260
3522072	1261
3522072	11000
3522072	12191
3522072	9702
3522072	1266
3522072	12192
5191315	340
5191315	12193
5191315	104
5191315	6465
5191315	12194
5191315	1577
5191315	12195
5191315	6728
5191315	214
5191315	2722
5191315	11785
5191315	74
5191315	165
5191315	47
5191315	342
5191315	2319
5191315	202
5191315	63
5191315	16
1633667	11771
1633667	334
1633667	12197
1633667	12198
1633667	12199
1633667	12200
1633667	12201
1633667	12202
1633667	12203
1633667	12204
1633667	12205
1633667	12206
1633667	4897
1633667	9819
1633667	12207
1633667	12208
1633667	12209
1633667	12210
1633667	12211
7444393	8
7444393	1
7444393	8179
7444393	2713
7444393	416
7444393	2986
7444393	13
7444393	3
7444393	5
7444393	1808
7444393	28
7444393	12213
7444393	1307
7444393	63
7444393	65
8865965	5816
8865965	307
8865965	12214
8865965	12215
8865965	12216
8865965	833
8865965	1041
8865965	2378
8865965	12217
8865965	2381
8865965	12218
8865965	12219
8865965	9065
8865965	12220
8865965	12221
8865965	307
8865965	2007
8865965	12222
8865965	6605
8865965	12224
8865965	6607
8865965	926
8865965	163
8865965	64
8865965	65
8865965	12225
8865965	12226
8865965	12227
8865965	813
8865965	12228
8865965	1791
8865965	631
8865965	1243
8865965	12229
8865965	3129
9709383	6
9709383	458
9709383	3423
9709383	198
9709383	2172
9709383	12231
9709383	12232
9709383	1460
9709383	1459
9709383	12233
9709383	1391
9709383	10
9709383	12234
9709383	12235
9709383	1316
9709383	64
9709383	161
9709383	604
9709383	1445
6653216	3868
6653216	66
6653216	3
6653216	12236
6653216	1820
6653216	11290
6653216	298
6653216	111
6653216	12237
6653216	489
6653216	75
6653216	67
6653216	12238
6653216	3070
6653216	335
6653216	109
6653216	515
6653216	75
6653216	6
6653216	55
6653216	601
6653216	2701
6653216	12239
6653216	7174
6653216	1879
6653216	2165
7907170	12241
7907170	419
7907170	6293
7907170	83
7907170	5425
7907170	63
7907170	3169
7907170	4882
7907170	1227
7907170	133
7907170	159
7907170	53
7907170	334
7907170	16
7907170	52
7907170	2620
7907170	683
7907170	12242
7907170	66
7907170	12243
7907170	12244
7907170	133
7907170	52
7907170	3169
7907170	465
7907170	8814
7907170	12197
7907170	1936
7907170	2257
7907170	12245
7907170	12246
7907170	1871
2286038	2281
2286038	8076
2286038	12247
2286038	10303
2286038	1872
2286038	12248
2286038	12249
2286038	7325
2286038	7048
2286038	7326
2286038	7327
2286038	7328
2286038	7329
2286038	1873
2286038	12250
2286038	1205
2286038	2637
2286038	4055
2286038	1303
2286038	12252
2286038	8852
2286038	12253
2286038	12254
2286038	12255
2286038	12256
2286038	12257
2286038	10968
2286038	12258
2286038	12259
2286038	12260
2286038	12261
2286038	12262
2286038	12263
2286038	12264
3405718	5
3405718	4
3405718	2110
3405718	1428
3405718	12265
3405718	12266
3405718	12267
3405718	2593
3405718	9276
3405718	298
3405718	12269
3405718	3850
3405718	225
3405718	12271
3405718	12272
6078821	12273
6078821	2098
6078821	1668
6078821	163
6078821	65
6078821	667
6078821	11768
6078821	11379
6078821	12274
6078821	12275
6078821	6329
6078821	2426
6078821	12277
6078821	12278
6078821	12279
4261371	1233
4261371	12280
4261371	12281
4261371	12282
4261371	12283
4261371	12284
4261371	5626
4261371	12286
4261371	12287
4261371	12288
4261371	12289
4261371	12290
4261371	1152
4261371	7061
4261371	7062
4261371	7063
4261371	7064
4261371	12291
4261371	12292
4261371	12293
4261371	12294
4261371	12295
4261371	12296
4261371	12297
4261371	9894
4261371	12298
4261371	9309
4261371	12299
4261371	12300
4261371	12301
3825700	1
3825700	965
3825700	334
3825700	3
3825700	19
3825700	482
3825700	2688
3825700	12302
3825700	12303
3825700	1468
3825700	28
3825700	2944
3825700	1618
3825700	747
3825700	1471
2015836	12304
2015836	12305
2015836	9398
2015836	663
2015836	8352
2015836	6293
2015836	12308
2015836	12309
2015836	593
2015836	4256
2015836	12310
2015836	4303
2015836	1910
2015836	63
2015836	11765
2015836	12312
2015836	12313
2015836	10576
2015836	12315
2015836	12316
2015836	47
2015836	1840
2015836	6754
2015836	6755
2015836	2266
2015836	666
2015836	9509
7695478	6
7695478	565
7695478	5
7695478	4
7695478	3
7695478	108
7695478	109
7695478	110
7695478	111
7695478	1
7695478	566
7695478	11
7695478	298
7695478	567
7695478	568
7695478	66
7695478	128
7695478	571
7695478	572
7695478	498
7695478	21
7695478	573
7695478	574
7695478	806
7695478	500
7695478	120
7695478	121
7695478	13
7695478	542
7695478	575
7304395	340
7304395	12318
7304395	12319
7304395	169
7304395	12320
7304395	12321
7304395	8816
7304395	1322
7304395	64
7304395	269
7304395	6465
7304395	12322
7304395	342
7304395	12323
4244742	1069
4244742	12324
4244742	12325
4244742	334
4244742	221
4244742	12326
4244742	11585
4244742	12327
4244742	12328
4244742	12329
4244742	12330
4244742	124
4244742	66
4244742	12331
4244742	430
4244742	12332
4244742	12333
4244742	12334
4244742	12335
4244742	12336
4244742	3471
4244742	2705
4244742	4688
4244742	12337
4244742	3407
4244742	12338
4244742	12339
4244742	16
4244742	12340
4244742	44
4244742	2897
4244742	3143
4244742	9547
4244742	1086
4244742	315
4244742	7466
4244742	604
4244742	202
4244742	12342
4244742	12343
4244742	724
4244742	64
4244742	9141
7647001	4455
7647001	12344
7647001	12345
7647001	3738
7647001	12346
7647001	1160
7647001	12347
7647001	1158
7647001	12348
7647001	12349
7647001	12350
7647001	12351
7647001	5939
7647001	1234
7647001	12352
7647001	604
7647001	12353
7647001	12354
7647001	12355
7647001	12356
3522099	104
3522099	12357
3522099	12358
3522099	1478
3522099	12359
3522099	12360
3522099	4339
3522099	198
3522099	5419
3522099	12361
3522099	1080
3522099	159
3522099	209
3522099	11989
3522099	3998
3522099	158
3522099	214
3522099	65
3522099	163
3522099	165
3522099	202
3522099	604
1636589	416
1636589	8
1636589	3286
1636589	1
1636589	3
1636589	12362
1636589	298
1636589	12363
1636589	21
1636589	3136
1636589	133
1636589	213
1636589	66
1636589	109
1636589	128
1636589	571
1636589	1987
1636589	1990
1636589	1986
1636589	1988
1636589	1985
1636589	500
1636589	806
1636589	347
1636589	51
1636589	16
1636589	63
1636589	1222
1636589	46
1636589	487
1636589	47
1636589	892
1636589	215
1636589	465
1636589	2927
1636589	12364
1636589	12365
1636589	12366
1636589	12367
1636589	6034
4108500	1891
4108500	987
4108500	11290
4108500	1069
4108500	57
4108500	221
4108500	63
4108500	1343
4108500	12368
4108500	1148
4108500	12369
4108500	2600
4108500	159
4108500	46
4108500	47
4108500	12370
4108500	12371
4108500	12185
4108500	5321
4108500	12372
4108500	12373
3416413	576
3416413	1198
3416413	505
3416413	128
3416413	21
3416413	489
3416413	3
3416413	571
3416413	121
3416413	5
1725539	270
1725539	128
1725539	12374
1725539	12375
1725539	3525
1725539	66
1725539	12376
1725539	497
1725539	4
1725539	3
1725539	505
1725539	121
1725539	2472
1725539	749
1725539	12378
1725539	138
1725539	12379
1725539	2107
1725539	565
1725539	1778
1725539	5633
1725539	62
1725539	1198
1725539	2345
1725539	342
1725539	12380
1725539	12381
1725539	195
1725539	12382
8588375	169
8588375	12383
8588375	12384
8588375	52
8588375	4320
8588375	1666
8588375	12385
8588375	7712
8588375	12386
8588375	439
8588375	12387
8588375	12388
8588375	12389
8588375	12390
8588375	12391
8588375	12392
8588375	12393
8588375	12394
8588375	12395
8588375	2035
8588375	12396
8588375	9604
8588375	12397
8588375	12398
8588375	7649
8588375	445
8588375	12399
8588375	12400
8588375	790
8588375	1086
8588375	1954
8588375	2994
8588375	2925
8588375	1529
8588375	12401
8588375	672
8588375	3854
8588375	12402
8588375	133
8588375	2583
8588375	855
8588375	12403
8588375	12404
8588375	1343
8588375	12405
8588375	12406
8588375	1462
8826324	6
8826324	4
8826324	21
8826324	66
8826324	298
8826324	65
8826324	1063
5523131	987
5523131	221
5523131	12407
5523131	12408
5523131	4861
5523131	1055
5523131	9485
5523131	12409
5523131	61
5523131	12410
5523131	12411
5523131	12412
5523131	12413
5523131	12414
5523131	12415
5523131	12416
5523131	12417
5523131	12418
5523131	12419
5523131	12420
5523131	12421
5523131	12422
5523131	3581
5523131	9495
5523131	9496
5523131	5561
5523131	9497
5523131	9498
5523131	12423
5523131	12424
5523131	12425
5523131	12426
5523131	12427
5523131	12428
5523131	12429
5523131	4860
5523131	9505
5523131	955
5523131	4963
5523131	12430
5523131	10352
5523131	7541
5523131	12431
5523131	12432
5523131	1874
5523131	645
5523131	646
6935841	78
6935841	12433
6935841	729
6935841	2725
6935841	66
6935841	3774
6935841	6006
6935841	9049
6935841	5365
6935841	61
6935841	12434
6935841	2089
6935841	60
6935841	124
6935841	3
6935841	749
6935841	3255
6935841	7899
6935841	8200
6935841	5916
6935841	311
6935841	3038
6935841	6128
6935841	306
6935841	143
6935841	3201
6935841	12436
6935841	12437
6935841	495
6935841	12438
6935841	298
6935841	842
6935841	1210
6935841	12439
6935841	12440
6935841	12441
6935841	12442
6935841	12443
6935841	12444
6935841	232
6935841	12445
6935841	12446
6935841	12447
6935841	12448
6935841	12449
2113928	1633
2113928	505
2113928	808
2113928	128
2113928	66
2113928	1132
2113928	4
2113928	1640
2113928	1642
2113928	1576
2113928	1645
2113928	12451
2113928	12452
2113928	228
2113928	112
2113928	445
2113928	5087
2113928	361
2113928	2903
2113928	12122
2113928	4713
2113928	3896
2113928	12453
2113928	1636
2113928	1637
2113928	1638
2578814	6
2578814	445
2578814	12454
2578814	1
2578814	566
2578814	5
2578814	4
2578814	3
2578814	569
2578814	799
2578814	4650
2578814	110
2578814	111
2578814	11
2578814	298
2578814	567
2578814	568
2578814	128
2578814	571
2578814	572
2578814	498
2578814	21
2578814	573
2578814	574
2578814	1266
2578814	1267
2578814	3784
2578814	1257
2578814	500
2578814	51
2578814	138
2578814	361
2578814	121
2709071	1
2709071	325
2709071	12456
2709071	486
2709071	1304
2709071	3530
2709071	3
2709071	505
2709071	66
2709071	22
2709071	19
2709071	128
2709071	21
2709071	1362
2709071	12457
2709071	1543
2709071	18
2709071	19
2709071	22
4383651	690
4383651	340
4383651	2546
4383651	374
4383651	404
4383651	55
4383651	694
4383651	12458
4383651	12459
4383651	753
4383651	12460
4383651	3123
4383651	12461
4383651	8506
4383651	12462
4383651	1574
4383651	12463
4383651	271
4383651	12464
4383651	12465
4383651	12466
4383651	12467
4383651	12468
4383651	12469
4383651	12470
4383651	12471
1277834	11543
1277834	11856
1277834	6302
1277834	11857
1277834	5709
1277834	9178
1277834	583
1277834	12472
1277834	6305
1277834	47
1277834	6309
1277834	9640
1277834	6310
1277834	9641
4761960	53
4761960	51
4761960	63
4761960	1820
4761960	124
4761960	12473
4761960	143
4761960	12474
4761960	12475
4761960	2778
4761960	52
4761960	49
4761960	348
4761960	340
4761960	54
4761960	374
4761960	11929
4761960	376
4761960	307
4761960	404
4761960	1462
4761960	1052
4761960	1053
4761960	298
4761960	80
4761960	361
4761960	429
4761960	79
4761960	109
4761960	128
4761960	21
4761960	3524
4761960	498
4761960	1
4761960	576
4761960	3
4761960	5
4761960	28
4761960	12476
7814411	5
7814411	3
7814411	4
7814411	128
7814411	1256
7814411	21
7814411	571
7814411	1985
7814411	498
7814411	66
7814411	121
7814411	12478
7814411	678
7814411	5698
7814411	49
7814411	52
7814411	63
7814411	10049
7814411	4072
7814411	12480
7814411	13
7814411	6
7814411	509
7814411	12481
2767248	334
2767248	52
2767248	12482
2767248	4399
2767248	49
2767248	12483
2767248	66
2767248	428
2767248	8329
2767248	12484
2767248	12485
2767248	16
2767248	401
2767248	12486
2767248	12487
2767248	12488
2875766	2725
2875766	124
2875766	1773
2875766	12489
2875766	7192
2875766	2940
2875766	1820
2875766	66
2875766	143
2875766	12490
2875766	12491
2875766	12492
2875766	12493
2875766	12494
2875766	12495
2875766	3255
2875766	12496
2875766	11666
2875766	361
2875766	138
2875766	5
2875766	12498
2875766	12499
2875766	47
2875766	163
2875766	202
2875766	954
2875766	12500
2875766	12501
2875766	1024
9149871	7805
9149871	317
9149871	231
9149871	4284
9149871	1574
9149871	2585
9149871	350
9149871	6
9149871	320
9149871	6083
9149871	321
9149871	322
9149871	323
9149871	324
9149871	325
9149871	11261
9149871	7436
9149871	326
9149871	327
9149871	328
9149871	329
9149871	3713
9149871	330
9149871	7437
9149871	7438
9149871	6089
9149871	333
2293463	7712
2293463	12504
2293463	12505
